target,model,feature_set,best_params,mean_cv_pr_auc,std_cv_pr_auc,mean_cv_roc_auc,mean_cv_precision,mean_cv_recall,mean_cv_f1,mean_cv_brier,mean_cv_log_loss,n_iter
FORWARD_COCKPIT_DAMAGE,logistic,airport_aware,"{""model__C"": 0.3688639064891008, ""model__class_weight"": null, ""model__penalty"": ""l1"", ""model__solver"": ""saga""}",0.4792984573481272,0.027683116281648993,0.7067518151162135,0.6226484643671354,0.2555653591891959,0.3604475855840738,0.1658125887426496,0.5093364756810067,10
FORWARD_COCKPIT_DAMAGE,logistic,extended_geographic,"{""model__C"": 0.3688639064891008, ""model__class_weight"": null, ""model__penalty"": ""l1"", ""model__solver"": ""saga""}",0.4787898729458064,0.028384680348269322,0.7064303592243472,0.6207477081358259,0.24870992352917468,0.3532265061031069,0.16580597591404678,0.509318730855117,10
FUSELAGE_DAMAGE,xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8796976554358416, ""model__gamma"": 0.3515094794475889, ""model__learning_rate"": 0.041612918409360634, ""model__max_depth"": 3, ""model__min_child_weight"": 2, ""model__n_estimators"": 301, ""model__reg_alpha"": 0.0009716374629919691, ""model__reg_lambda"": 4.026083236728187, ""model__scale_pos_weight"": 4.0, ""model__subsample"": 0.8252195774541924}",0.1349507560753323,0.010827796485253139,0.6717728739619389,0.19660064935064933,0.05239184014390006,0.08220221172166252,0.07499733075996726,0.2806476273130162,20
FUSELAGE_DAMAGE,random_forest,extended_geographic,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 14, ""model__max_features"": ""log2"", ""model__min_samples_leaf"": 9, ""model__min_samples_split"": 11, ""model__n_estimators"": 302}",0.13295868160525043,0.009539336901698572,0.6750840509288517,0.13900252630861548,0.3485717934494944,0.1979297367815362,0.1609947167379782,0.5034653219200819,16
FUSELAGE_DAMAGE,xgboost,airport_aware,"{""model__colsample_bytree"": 0.8796976554358416, ""model__gamma"": 0.3515094794475889, ""model__learning_rate"": 0.041612918409360634, ""model__max_depth"": 3, ""model__min_child_weight"": 2, ""model__n_estimators"": 301, ""model__reg_alpha"": 0.0009716374629919691, ""model__reg_lambda"": 4.026083236728187, ""model__scale_pos_weight"": 4.0, ""model__subsample"": 0.8252195774541924}",0.1316909439710043,0.009767847207253221,0.6692788892012024,0.1844724102595167,0.04281908975842926,0.06906521056426179,0.07484564295647557,0.2802434226001539,20
FUSELAGE_DAMAGE,random_forest,airport_aware,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 14, ""model__max_features"": ""log2"", ""model__min_samples_leaf"": 9, ""model__min_samples_split"": 11, ""model__n_estimators"": 302}",0.12799714575447624,0.0074020488557931955,0.6747578745731166,0.13549221151370117,0.36319467185312315,0.19589294624608952,0.16711864517766578,0.517306095510885,16
FUSELAGE_DAMAGE,logistic,extended_geographic,"{""model__C"": 0.04203965712872512, ""model__class_weight"": ""balanced"", ""model__penalty"": ""l1"", ""model__solver"": ""saga""}",0.12231857663789217,0.023091212617530766,0.66213694671774,0.10864248242129979,0.599196926684879,0.18368254934061762,0.2208517250269372,0.634542636660945,10
FUSELAGE_DAMAGE,logistic,airport_aware,"{""model__C"": 0.04203965712872512, ""model__class_weight"": ""balanced"", ""model__penalty"": ""l1"", ""model__solver"": ""saga""}",0.12200010822576154,0.02276599613001166,0.661657700302235,0.10882588759053351,0.5940993334631394,0.18370168728995317,0.22015548937519175,0.6329731349660536,10
LANDING_GEAR_DAMAGE,xgboost,airport_aware,"{""model__colsample_bytree"": 0.9002787529358022, ""model__gamma"": 0.35403628889802274, ""model__learning_rate"": 0.020846957895078073, ""model__max_depth"": 4, ""model__min_child_weight"": 4, ""model__n_estimators"": 663, ""model__reg_alpha"": 0.0007068974950624604, ""model__reg_lambda"": 0.8620446097910766, ""model__scale_pos_weight"": 1.0, ""model__subsample"": 0.9043703774069292}",0.3662454362459461,0.052108780581625755,0.8097585387975362,0.6131336898395722,0.14439059047137864,0.23204815115240107,0.04842323430207267,0.18526441119304093,20
LANDING_GEAR_DAMAGE,xgboost,extended_geographic,"{""model__colsample_bytree"": 0.9462939903482535, ""model__gamma"": 0.09983689107917987, ""model__learning_rate"": 0.05636592429685256, ""model__max_depth"": 3, ""model__min_child_weight"": 3, ""model__n_estimators"": 556, ""model__reg_alpha"": 0.05262961031076742, ""model__reg_lambda"": 1.9278935225635085, ""model__scale_pos_weight"": 2.0, ""model__subsample"": 0.9872213843133333}",0.3646579823315653,0.04292557964550621,0.803398639635892,0.5256415923504532,0.3341544789091587,0.4071712454518865,0.05047795087291116,0.1938055120774998,20
LANDING_GEAR_DAMAGE,random_forest,airport_aware,"{""model__class_weight"": null, ""model__max_depth"": 18, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__min_samples_split"": 8, ""model__n_estimators"": 270}",0.3500112064798446,0.047121666506745624,0.7870644816794841,0.5637987012987014,0.060820601839321045,0.10869209732388263,0.04915381985445165,0.18979852589757845,16
LANDING_GEAR_DAMAGE,random_forest,extended_geographic,"{""model__class_weight"": null, ""model__max_depth"": 18, ""model__max_features"": ""log2"", ""model__min_samples_leaf"": 3, ""model__min_samples_split"": 8, ""model__n_estimators"": 580}",0.3448013845025627,0.05322032477559373,0.7875917818348072,0.45666666666666667,0.019949738056141995,0.03822120838163619,0.04937701659556008,0.19006670700982037,16
LANDING_GEAR_DAMAGE,logistic,airport_aware,"{""model__C"": 2.1079155721315948, ""model__class_weight"": null, ""model__penalty"": ""l1"", ""model__solver"": ""saga""}",0.32442883089895236,0.05365563549516251,0.7871104648201575,0.5566712916712916,0.14656707146165276,0.2316387192989758,0.04971187858503772,0.19154379565549282,10
LANDING_GEAR_DAMAGE,logistic,extended_geographic,"{""model__C"": 2.1079155721315948, ""model__class_weight"": null, ""model__penalty"": ""l1"", ""model__solver"": ""saga""}",0.32290099500952607,0.05472512679957529,0.7877637697770583,0.5572058652788876,0.1350347907155789,0.21656303860137696,0.049706458352571044,0.19113091267426605,10
LIGHTS_DAMAGE,logistic,extended_geographic,"{""model__C"": 0.03381064360280394, ""model__class_weight"": ""balanced"", ""model__penalty"": ""l2"", ""model__solver"": ""saga""}",0.09922353410336843,0.01640103084851183,0.6287850625978342,0.08181871212379468,0.5576581477309748,0.14263069494046357,0.22616330765602494,0.6426093607737438,10
LIGHTS_DAMAGE,logistic,airport_aware,"{""model__C"": 0.08626678238646635, ""model__class_weight"": null, ""model__penalty"": ""l1"", ""model__solver"": ""saga""}",0.0991492839433568,0.015229789139448629,0.6355486962908835,0.0,0.0,0.0,0.05200775368213447,0.2096023746112595,10
LIGHTS_DAMAGE,xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8796976554358416, ""model__gamma"": 0.3515094794475889, ""model__learning_rate"": 0.041612918409360634, ""model__max_depth"": 3, ""model__min_child_weight"": 2, ""model__n_estimators"": 301, ""model__reg_alpha"": 0.0009716374629919691, ""model__reg_lambda"": 4.026083236728187, ""model__scale_pos_weight"": 4.0, ""model__subsample"": 0.8252195774541924}",0.09639848188234927,0.008109959772279601,0.6361949922428639,0.21333333333333332,0.00988353765049121,0.01887461804074045,0.06540706943682402,0.25940005095059304,20
LIGHTS_DAMAGE,xgboost,airport_aware,"{""model__colsample_bytree"": 0.8796976554358416, ""model__gamma"": 0.3515094794475889, ""model__learning_rate"": 0.041612918409360634, ""model__max_depth"": 3, ""model__min_child_weight"": 2, ""model__n_estimators"": 301, ""model__reg_alpha"": 0.0009716374629919691, ""model__reg_lambda"": 4.026083236728187, ""model__scale_pos_weight"": 4.0, ""model__subsample"": 0.8252195774541924}",0.09440854448494823,0.005240797541228418,0.6385466598308877,0.17857142857142855,0.007821681980388118,0.014915945518533258,0.06531981371411137,0.2591501102397927,20
LIGHTS_DAMAGE,random_forest,airport_aware,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 10, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 12, ""model__n_estimators"": 308}",0.09437493230923352,0.002163417528683849,0.627974037250936,0.09764446529378017,0.2798420873555651,0.14340135317585223,0.1680830293436806,0.5198779634778229,16
LIGHTS_DAMAGE,random_forest,extended_geographic,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 10, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 12, ""model__n_estimators"": 308}",0.09048417984071147,0.006103106006756898,0.6238488052103153,0.0960659078304819,0.2640889171675136,0.13924978984928704,0.16182698843788704,0.5054274717838869,16
PROPELLER_DAMAGE,xgboost,extended_geographic,"{""model__colsample_bytree"": 0.9029132901220702, ""model__gamma"": 0.003533152609858703, ""model__learning_rate"": 0.020951302649963185, ""model__max_depth"": 5, ""model__min_child_weight"": 3, ""model__n_estimators"": 419, ""model__reg_alpha"": 0.00015369603110608848, ""model__reg_lambda"": 9.243897959491427, ""model__scale_pos_weight"": 4.0, ""model__subsample"": 0.864017496054259}",0.3787183451167001,0.10286849898639014,0.9401396920186083,0.3553043152113178,0.4369301618952665,0.3863707198309352,0.0290574780913662,0.10043966042752359,20
PROPELLER_DAMAGE,xgboost,airport_aware,"{""model__colsample_bytree"": 0.9029132901220702, ""model__gamma"": 0.003533152609858703, ""model__learning_rate"": 0.020951302649963185, ""model__max_depth"": 5, ""model__min_child_weight"": 3, ""model__n_estimators"": 419, ""model__reg_alpha"": 0.00015369603110608848, ""model__reg_lambda"": 9.243897959491427, ""model__scale_pos_weight"": 4.0, ""model__subsample"": 0.864017496054259}",0.37696374436487845,0.09763330433513175,0.9405402301161889,0.36439452975104636,0.4470987038883349,0.3953998684751552,0.02899387796275905,0.10028010254926904,20
PROPELLER_DAMAGE,random_forest,extended_geographic,"{""model__class_weight"": null, ""model__max_depth"": 18, ""model__max_features"": ""log2"", ""model__min_samples_leaf"": 3, ""model__min_samples_split"": 8, ""model__n_estimators"": 580}",0.36702387599501785,0.09554435975723541,0.938728255213238,0.8,0.016415515358685847,0.03207466742447117,0.023670806042633948,0.08647968731281927,16
PROPELLER_DAMAGE,random_forest,airport_aware,"{""model__class_weight"": null, ""model__max_depth"": 18, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 3, ""model__min_samples_split"": 8, ""model__n_estimators"": 270}",0.3664435930261588,0.10773188157590642,0.9372270469777957,0.72,0.049778284195033946,0.09277926525529265,0.023449579983455624,0.08507959338118713,16
PROPELLER_DAMAGE,logistic,airport_aware,"{""model__C"": 0.2642655549805391, ""model__class_weight"": null, ""model__penalty"": ""l1"", ""model__solver"": ""saga""}",0.34567526357417144,0.1011691695510443,0.9357396498275236,0.6416666666666667,0.0865579452119831,0.152086836933473,0.023917038844906164,0.08481898247345677,10
PROPELLER_DAMAGE,logistic,extended_geographic,"{""model__C"": 0.2642655549805391, ""model__class_weight"": null, ""model__penalty"": ""l1"", ""model__solver"": ""saga""}",0.34565090213748667,0.10096853437771836,0.9359330895746278,0.6416666666666667,0.0865579452119831,0.152086836933473,0.023914872142500886,0.08480512659848319,10
TAIL_DAMAGE,random_forest,airport_aware,"{""model__class_weight"": null, ""model__max_depth"": 18, ""model__max_features"": ""log2"", ""model__min_samples_leaf"": 3, ""model__min_samples_split"": 8, ""model__n_estimators"": 580}",0.10112468098194993,0.0130154242359771,0.6723678678217964,0.0,0.0,0.0,0.04955170280779594,0.19886732510251723,16
TAIL_DAMAGE,random_forest,extended_geographic,"{""model__class_weight"": null, ""model__max_depth"": 18, ""model__max_features"": ""log2"", ""model__min_samples_leaf"": 4, ""model__min_samples_split"": 10, ""model__n_estimators"": 565}",0.10052405018972857,0.013257365875247788,0.6744876510384773,0.0,0.0,0.0,0.0495556881811747,0.19881425662335173,16
TAIL_DAMAGE,xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8487203795438925, ""model__gamma"": 0.14674408735901906, ""model__learning_rate"": 0.020575514470072775, ""model__max_depth"": 5, ""model__min_child_weight"": 1, ""model__n_estimators"": 641, ""model__reg_alpha"": 0.08241925264876443, ""model__reg_lambda"": 5.039829683935365, ""model__scale_pos_weight"": 1.0, ""model__subsample"": 0.9815752196283373}",0.1001842385768436,0.013782038405636002,0.6678167350651354,0.0,0.0,0.0,0.04987231414486913,0.20121721143871651,20
TAIL_DAMAGE,xgboost,airport_aware,"{""model__colsample_bytree"": 0.8487203795438925, ""model__gamma"": 0.14674408735901906, ""model__learning_rate"": 0.020575514470072775, ""model__max_depth"": 5, ""model__min_child_weight"": 1, ""model__n_estimators"": 641, ""model__reg_alpha"": 0.08241925264876443, ""model__reg_lambda"": 5.039829683935365, ""model__scale_pos_weight"": 1.0, ""model__subsample"": 0.9815752196283373}",0.0993884918456641,0.013500003066923963,0.6684515580159197,0.0,0.0,0.0,0.04986950234390884,0.20102870446856133,20
TAIL_DAMAGE,logistic,extended_geographic,"{""model__C"": 0.03381064360280394, ""model__class_weight"": ""balanced"", ""model__penalty"": ""l2"", ""model__solver"": ""saga""}",0.09920998432242775,0.012238612231906386,0.657655535841078,0.08012090727424961,0.6160016902790271,0.14172846616967993,0.22931702976375723,0.6476660446740702,10
TAIL_DAMAGE,logistic,airport_aware,"{""model__C"": 0.04203965712872512, ""model__class_weight"": ""balanced"", ""model__penalty"": ""l1"", ""model__solver"": ""saga""}",0.09892366493879833,0.009571858261245379,0.6653446835129304,0.08045695904580699,0.6431971918171133,0.14296868134154278,0.23298193318534627,0.6561628920321765,10
WING_ROTOR_DAMAGE,random_forest,airport_aware,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 10, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 12, ""model__n_estimators"": 308}",0.5312154633545006,0.009947571583640628,0.7200366480262206,0.4923595535723866,0.571764361100606,0.5289121582979176,0.207198949280378,0.6024482699128393,16
WING_ROTOR_DAMAGE,random_forest,extended_geographic,"{""model__class_weight"": ""balanced"", ""model__max_depth"": 10, ""model__max_features"": ""sqrt"", ""model__min_samples_leaf"": 1, ""model__min_samples_split"": 12, ""model__n_estimators"": 308}",0.5309054964010579,0.011383619919466688,0.7209618752061641,0.4915317246256937,0.5741908660276384,0.5294480823611922,0.2060694771454438,0.5996637438383269,16
WING_ROTOR_DAMAGE,xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8796976554358416, ""model__gamma"": 0.3515094794475889, ""model__learning_rate"": 0.041612918409360634, ""model__max_depth"": 3, ""model__min_child_weight"": 2, ""model__n_estimators"": 301, ""model__reg_alpha"": 0.0009716374629919691, ""model__reg_lambda"": 4.026083236728187, ""model__scale_pos_weight"": 4.0, ""model__subsample"": 0.8252195774541924}",0.5296018937847693,0.0032158714629739096,0.7213996442041216,0.4336756743970095,0.7749031368349539,0.5551446222632472,0.2391978083802714,0.6759941230001175,20
WING_ROTOR_DAMAGE,xgboost,airport_aware,"{""model__colsample_bytree"": 0.8796976554358416, ""model__gamma"": 0.3515094794475889, ""model__learning_rate"": 0.041612918409360634, ""model__max_depth"": 3, ""model__min_child_weight"": 2, ""model__n_estimators"": 301, ""model__reg_alpha"": 0.0009716374629919691, ""model__reg_lambda"": 4.026083236728187, ""model__scale_pos_weight"": 4.0, ""model__subsample"": 0.8252195774541924}",0.5287345403247627,0.002629211046193325,0.7217243165063347,0.43319082447026824,0.7773495726720296,0.5553847959517795,0.23933039128563402,0.6761636063933152,20
WING_ROTOR_DAMAGE,logistic,airport_aware,"{""model__C"": 0.08626678238646635, ""model__class_weight"": null, ""model__penalty"": ""l1"", ""model__solver"": ""saga""}",0.5130471128005285,0.008994349286997267,0.7124486201855894,0.6001851432364176,0.21432658153576623,0.3132196631857683,0.19194459156906246,0.5654376753786448,10
WING_ROTOR_DAMAGE,logistic,extended_geographic,"{""model__C"": 0.07425699434260344, ""model__class_weight"": null, ""model__penalty"": ""l1"", ""model__solver"": ""saga""}",0.5128167327670637,0.009241297093242245,0.7119448367973245,0.5994989248741553,0.20553925058563433,0.304160751563796,0.1920030852061654,0.5656224046852572,10
